GSE_ID,GPL_ID,SRR_ID
GSE55791,GPL13112,SRR1187142 SRR1187143 SRR1187144 SRR1187145 SRR1187146 SRR1187147 SRR1187148 SRR1187149 SRR1187150 SRR1187151 SRR1187152 SRR1187153 SRR1187154 SRR1187155 SRR1187156 SRR1187157 SRR1187158 SRR1187159 SRR1187160 SRR1187161 SRR1187162 SRR1187163 SRR1187164 SRR1187165 SRR1187166 SRR1187167 SRR1187168 SRR1187169 SRR1187170 SRR1187171 SRR1187172 SRR1187173 SRR1187174 SRR1187175 SRR1187176 SRR1187177 SRR1187178 SRR1187179 SRR1187180
GSE55798,GPL11002,SRR1187412 SRR1187413
GSE55862,GPL13112,SRR1190414 SRR1190415
GSE55914,GPL17021,SRR1193456 SRR1193457 SRR1193458 SRR1193459 SRR1193460 SRR1193461 SRR1193462 SRR1193463 SRR1193464 SRR1193465 SRR1193466 SRR1193467 SRR1193468 SRR1193469 SRR1193470 SRR1193471 SRR1193472 SRR1193473 SRR1559217 SRR1559218 SRR1559219 SRR1559220 SRR1559221 SRR1559222 SRR1559223 SRR1559224 SRR1559225 SRR1559226 SRR1559227 SRR1559228 SRR1559229 SRR1575546
GSE56170,GPL13112,SRR1204728 SRR1204729 SRR1204730
GSE56020,GPL13112,SRR1205348 SRR1205349 SRR1205350 SRR1205351 SRR1205352 SRR1205353 SRR1205354 SRR1205355 SRR1205356 SRR1205357 SRR1205358 SRR1205359
GSE56529,GPL13112,SRR1217611 SRR1217612
GSE55792,GPL13112,SRR1187091 SRR1187092 SRR1187093 SRR1187094 SRR1187095 SRR1187096 SRR1187097 SRR1187098 SRR1187099 SRR1187100 SRR1187102 SRR1187103 SRR1187104 SRR1187105 SRR1187106 SRR1187107 SRR1187108 SRR1187109 SRR1187110 SRR1187111 SRR1187112 SRR1187113 SRR1187114 SRR1187115 SRR1187116 SRR1187117 SRR1187118 SRR1187119 SRR1187120 SRR1187121 SRR1187122 SRR1187123 SRR1187124 SRR1187125 SRR1187126 SRR1187127 SRR1187128 SRR1187129 SRR1187130 SRR1187131 SRR1187132 SRR1187133 SRR1187134 SRR1187135 SRR1187136 SRR1187137 SRR1187138 SRR1187139 SRR1187140 SRR1187141 SRR1187142 SRR1187143 SRR1187144 SRR1187145 SRR1187146 SRR1187147 SRR1187148 SRR1187149 SRR1187150 SRR1187151 SRR1187152 SRR1187153 SRR1187154 SRR1187155 SRR1187156 SRR1187157 SRR1187158 SRR1187159 SRR1187160 SRR1187161 SRR1187162 SRR1187163 SRR1187164 SRR1187165 SRR1187166 SRR1187167 SRR1187168 SRR1187169 SRR1187170 SRR1187171 SRR1187172 SRR1187173 SRR1187174 SRR1187175 SRR1187176 SRR1187177 SRR1187178 SRR1187179 SRR1187180 SRR1248503 SRR1248504 SRR1248505 SRR1248506 SRR1248507 SRR1248508 SRR1248509 SRR1248510 SRR1248511 SRR1248512 SRR1390711 SRR1390712 SRR1390713 SRR1390714 SRR1390715 SRR1390716 SRR1390717 SRR1390718 SRR1390719 SRR1390720 SRR1390721 SRR1390722
GSE56904,GPL17021,SRR1250221 SRR1250222 SRR1250223
GSE56966,GPL17021,SRR1258321 SRR1258322 SRR1258323
GSE57138,GPL11002,SRR1269676 SRR1269677 SRR1269678 SRR1269679
GSE57404,GPL13112,SRR1274708 SRR1274709 SRR1274710
GSE57415,GPL18480,SRR1274805 SRR1274806 SRR1274807 SRR1274808 SRR1274809 SRR1274810 SRR1274811 SRR1274812
GSE57435,GPL13112,SRR1275450 SRR1275451 SRR1275452 SRR1275453 SRR1275454 SRR1275455
GSE57567,GPL13112,SRR1283822 SRR1283823
GSE58088,GPL13112,SRR2144231 SRR2144232
GSE58157,GPL17021,SRR1313270 SRR1313271
GSE58343,GPL13112,SRR1371199 SRR1371200 SRR1371201 SRR1371202 SRR1371203 SRR1371204 SRR1371205 SRR1371206 SRR1371207 SRR1371208 SRR1371209 SRR1371210 SRR1371211 SRR1371212 SRR1371213 SRR1371214 SRR1371215 SRR1371216 SRR1371217 SRR1371218 SRR1371219 SRR1371220
GSE58448,GPL9250,SRR1390678 SRR1390679 SRR1390680 SRR1390681 SRR1390682
GSE58500,GPL13112,SRR1427160 SRR1427161
GSE58679,GPL13112,SRR1427123 SRR1427124
GSE58679,GPL16512,SRR1427113 SRR1427114 SRR1427115 SRR1427116 SRR1427117 SRR1427118 SRR1427119 SRR1427120 SRR1427121
GSE55784,GPL13112,SRR1187073 SRR1187075 SRR1187078 SRR1187079 SRR1187080 SRR1187081 SRR1448825 SRR1448826 SRR1448827 SRR1448828 SRR1448829 SRR1448830 SRR1448831 SRR1448832 SRR1448833 SRR1448834 SRR1448835 SRR1448836 SRR1448837 SRR1448838
GSE58765,GPL17021,SRR1449899 SRR1449900
GSE58798,GPL13112,SRR1460498 SRR1460499 SRR1460500 SRR1460501 SRR1460502 SRR1460503
GSE59029,GPL13112,SRR1504855 SRR1504856
GSE59172,GPL11002,SRR1508783
GSE59929,GPL13112,SRR1532745 SRR1532746
GSE54106,GPL16173,SRR1536180 SRR1536181 SRR1536182 SRR1536183 SRR1536184 SRR1536185 SRR1536186
GSE53111,GPL11002,SRR1045009 SRR1045010 SRR1045011 SRR1045012 SRR1045013 SRR1045014 SRR1045015 SRR1045016 SRR1045017 SRR1045018 SRR1045019 SRR1045020 SRR1045021 SRR1045022
GSE53111,GPL17021,SRR1542745 SRR1542746 SRR1542747 SRR1542748 SRR1542749 SRR1542750 SRR1542751 SRR1542752 SRR1542753 SRR1542754 SRR1542755 SRR1542756 SRR1542757 SRR1542758 SRR1542759 SRR1542760 SRR1542761 SRR1542762 SRR1542763 SRR1542764 SRR1542765 SRR1542766 SRR1542767 SRR1542768 SRR1542769 SRR1542770 SRR1542771 SRR1542772 SRR1542773 SRR1542774 SRR1542775 SRR1542776 SRR1542777 SRR1542778 SRR1542779 SRR1542780 SRR1542781 SRR1542782 SRR1542783 SRR1542784 SRR1542785 SRR1542786 SRR1542787 SRR1542788 SRR1542789 SRR1542790 SRR1542791 SRR1542792 SRR1542793 SRR1542794 SRR1542795 SRR1542796 SRR1542797 SRR1542798 SRR1542799 SRR1542800 SRR1542801 SRR1542802 SRR1542803 SRR1542804 SRR1542805 SRR1542806 SRR1542807 SRR1542808 SRR1542809 SRR1542810 SRR1542811 SRR1542812 SRR1542813 SRR1542814 SRR1542815 SRR1542816 SRR1542817 SRR1542818 SRR1542819 SRR1542820 SRR1542821 SRR1542822 SRR1542823 SRR1542824 SRR1542825 SRR1542826 SRR1542827 SRR1542828 SRR1542829 SRR1542830 SRR1542831 SRR1542832 SRR1542833 SRR1542834 SRR1542835 SRR1542836 SRR1542837 SRR1542838 SRR1542839 SRR1542840 SRR1542841 SRR1542842 SRR1542843 SRR1542844 SRR1542845 SRR1542846 SRR1542847 SRR1542848 SRR1542849 SRR1542850 SRR1542851 SRR1542852 SRR1542853 SRR1542854 SRR1542855 SRR1542856 SRR1542857 SRR1542858 SRR1542859 SRR1542860 SRR1542861 SRR1542862 SRR1542863 SRR1542864 SRR1542865 SRR1542866 SRR1542867 SRR1542868 SRR1542869 SRR1542870 SRR1542871 SRR1542872 SRR1542873 SRR1542874 SRR1542875 SRR1542876 SRR1542877 SRR1542878 SRR1542879 SRR1542880 SRR1542881 SRR1542882 SRR1542883 SRR1542884 SRR1542885 SRR1542886 SRR1542887 SRR1542888 SRR1542889 SRR1542890 SRR1542891 SRR1542892 SRR1542893 SRR1542894 SRR1542895 SRR1542896 SRR1542897 SRR1542898 SRR1542899 SRR1542900 SRR1542901 SRR1542902 SRR1542903 SRR1542904 SRR1542905 SRR1542906 SRR1542907 SRR1542908 SRR1542909 SRR1542910 SRR1542911 SRR1542912 SRR1542913 SRR1542914 SRR1542915 SRR1542916 SRR1542917 SRR1542918
GSE60362,GPL18635,SRR1544617 SRR1544618 SRR1544619 SRR1544620
GSE53248,GPL13112,SRR1550935 SRR1550936 SRR1550937 SRR1550938 SRR1550939 SRR1550940 SRR1550941 SRR1550942 SRR1550943 SRR1550944 SRR1550945 SRR1550946 SRR1550947 SRR1550948 SRR1550949 SRR1550950 SRR1550951 SRR1550952 SRR1550953
GSE60467,GPL13112,SRR1552726 SRR1552727 SRR3101942
GSE60487,GPL11002,SRR1553129 SRR1553130 SRR1553131 SRR1553132 SRR1553133 SRR1553134 SRR1553135 SRR1553136 SRR1553137 SRR1553138 SRR1553139 SRR1553140 SRR1553141 SRR1553142 SRR1553149 SRR1553150 SRR1553151 SRR1553152 SRR1553153 SRR1553154 SRR1553155 SRR1553156 SRR1553157 SRR1553158 SRR1553159 SRR1553160 SRR1553161 SRR1553162 SRR1553163 SRR1553164
GSE60492,GPL13112,SRR1553277 SRR1553278 SRR1553279 SRR1553280 SRR1553281 SRR1553282 SRR1553283 SRR1553284 SRR1553285 SRR1553286 SRR1553287 SRR1553288
GSE60520,GPL18480,SRR1554089 SRR1554090
GSE60624,GPL13112,SRR1555608 SRR1555609 SRR1555610 SRR1555611 SRR1555612 SRR1555613
GSE60749,GPL13112,SRR1557261 SRR1557262 SRR1557263 SRR1557264 SRR1557265 SRR1557266 SRR1557267 SRR1557268 SRR1557269 SRR1557270 SRR1557271 SRR1557272 SRR1557273 SRR1557274 SRR1557275 SRR1557276 SRR1557277 SRR1557278 SRR1557279 SRR1557280 SRR1557281 SRR1557282 SRR1557283 SRR1557284 SRR1557285 SRR1557286 SRR1557287 SRR1557288 SRR1557289 SRR1557290 SRR1557291 SRR1557292 SRR1557293 SRR1557294 SRR1557295 SRR1557296 SRR1557297 SRR1557298 SRR1557299 SRR1557300 SRR1557301 SRR1557302 SRR1557303 SRR1557304 SRR1557305 SRR1557306 SRR1557307 SRR1557308 SRR1557309 SRR1557310 SRR1557311 SRR1557312 SRR1557313 SRR1557314 SRR1557315 SRR1557316 SRR1557317 SRR1557318 SRR1557319 SRR1557320 SRR1557321 SRR1557322 SRR1557323 SRR1557324 SRR1557325 SRR1557326 SRR1557327 SRR1557328 SRR1557329 SRR1557330 SRR1557331 SRR1557332 SRR1557333 SRR1557334 SRR1557335 SRR1557336 SRR1557337 SRR1557338 SRR1557339 SRR1557340 SRR1557341 SRR1557342 SRR1557343 SRR1557344 SRR1557345 SRR1557346 SRR1557347 SRR1557348 SRR1557349 SRR1557350 SRR1557444 SRR1557445 SRR1557446 SRR1557447 SRR1557448 SRR1557449 SRR1557450 SRR1557451 SRR1557452 SRR1557453 SRR1557454 SRR1557455 SRR1557456 SRR1557457 SRR1557458 SRR1557459 SRR1557460 SRR1557461 SRR1557462 SRR1557463 SRR1557464 SRR1557465 SRR1557466 SRR1557467 SRR1557468 SRR1557469 SRR1557470 SRR1557471 SRR1557472 SRR1557473 SRR1557474 SRR1557475 SRR1557476 SRR1557477 SRR1557478 SRR1557479 SRR1557480 SRR1557481 SRR1557482 SRR1557483 SRR1557484 SRR1557485 SRR1557486 SRR1557487 SRR1557488 SRR1557489 SRR1557490 SRR1557491 SRR1557492 SRR1557493 SRR1557494 SRR1557495 SRR1557496 SRR1557497 SRR1557498 SRR1557499 SRR1557500 SRR1557501 SRR1557502 SRR1557503 SRR1557504 SRR1557505 SRR1557506 SRR1557507 SRR1557508 SRR1557509 SRR1557510 SRR1557511 SRR1557512 SRR1557513 SRR1557514 SRR1557515 SRR1557516 SRR1557517 SRR1557518 SRR1557519 SRR1557520 SRR1557521 SRR1557522 SRR1557523 SRR1557524 SRR1557525 SRR1557526 SRR1557527 SRR1557528 SRR1557529 SRR1557530 SRR1557531 SRR1557532 SRR1557533 SRR1557534 SRR1557535 SRR1557536 SRR1557537 SRR1557538 SRR1557539 SRR1557540 SRR1557541 SRR1557542 SRR1557543 SRR1557544 SRR1557545 SRR1557546 SRR1557547 SRR1557548 SRR1557549 SRR1557550 SRR1557551 SRR1557552 SRR1557553 SRR1557554 SRR1557555 SRR1557556 SRR1557557 SRR1557558 SRR1557559 SRR1557560 SRR1557561 SRR1557562 SRR1557563 SRR1557564 SRR1557565 SRR1557566 SRR1557567 SRR1557568 SRR1557569 SRR1557570 SRR1557571 SRR1557572 SRR1557573 SRR1557574 SRR1557575 SRR1557576 SRR1557577 SRR1557578 SRR1557579 SRR1557580 SRR1557581 SRR1557582 SRR1557583 SRR1557584 SRR1557585 SRR1557586 SRR1557587 SRR1557588 SRR1557589 SRR1557590 SRR1557591 SRR1557592 SRR1557593 SRR1557594 SRR1557595 SRR1557596 SRR1557597 SRR1557598 SRR1557599 SRR1557600 SRR1557601 SRR1557602 SRR1557603 SRR1557604 SRR1557605 SRR1557606 SRR1557607 SRR1557608 SRR1557609 SRR1557610 SRR1557611 SRR1557612 SRR1557613 SRR1557614 SRR1557615 SRR1557616 SRR1557617 SRR1557618 SRR1557619 SRR1557620 SRR1557621 SRR1557676 SRR1557677 SRR1557678 SRR1557679 SRR1557680
GSE60749,GPL17021,SRR1557351 SRR1557352 SRR1557353 SRR1557354 SRR1557355 SRR1557356 SRR1557357 SRR1557358 SRR1557359 SRR1557360 SRR1557361 SRR1557362 SRR1557363 SRR1557364 SRR1557365 SRR1557366 SRR1557367 SRR1557368 SRR1557369 SRR1557370 SRR1557371 SRR1557372 SRR1557373 SRR1557374 SRR1557375 SRR1557376 SRR1557377 SRR1557378 SRR1557379 SRR1557380 SRR1557381 SRR1557382 SRR1557383 SRR1557384 SRR1557385 SRR1557386 SRR1557387 SRR1557388 SRR1557389 SRR1557390 SRR1557391 SRR1557392 SRR1557393 SRR1557394 SRR1557395 SRR1557396 SRR1557397 SRR1557398 SRR1557399 SRR1557400 SRR1557401 SRR1557402 SRR1557403 SRR1557404 SRR1557405 SRR1557406 SRR1557407 SRR1557408 SRR1557409 SRR1557410 SRR1557411 SRR1557412 SRR1557413 SRR1557414 SRR1557415 SRR1557416 SRR1557417 SRR1557418 SRR1557419 SRR1557420 SRR1557421 SRR1557422 SRR1557423 SRR1557424 SRR1557425 SRR1557426 SRR1557427 SRR1557428 SRR1557429 SRR1557430 SRR1557431 SRR1557432 SRR1557433 SRR1557434 SRR1557435 SRR1557436 SRR1557437 SRR1557438 SRR1557439 SRR1557440 SRR1557441 SRR1557442 SRR1557443 SRR1557622 SRR1557623 SRR1557624 SRR1557625 SRR1557626 SRR1557627 SRR1557628 SRR1557629 SRR1557630 SRR1557631 SRR1557632 SRR1557633 SRR1557634 SRR1557635 SRR1557636 SRR1557637 SRR1557638 SRR1557639 SRR1557640 SRR1557641 SRR1557642 SRR1557643 SRR1557644 SRR1557645 SRR1557646 SRR1557647 SRR1557648 SRR1557649 SRR1557650 SRR1557651 SRR1557652 SRR1557653 SRR1557654 SRR1557655 SRR1557656 SRR1557657 SRR1557658 SRR1557659 SRR1557660 SRR1557661 SRR1557662 SRR1557663 SRR1557664 SRR1557665 SRR1557666 SRR1557667 SRR1557668 SRR1557669 SRR1557670 SRR1557671 SRR1557672 SRR1557673 SRR1557674 SRR1557675
GSE60853,GPL13112,SRR1560504 SRR1560505 SRR10357099 SRR10357100
GSE61066,GPL9250,SRR1564487 SRR1564488 SRR1564489 SRR1564490 SRR1564491 SRR1564492
GSE61239,GPL11002,SRR1571486 SRR1571487 SRR1571488
GSE61295,GPL17021,SRR1572755 SRR1572756 SRR1572757 SRR1572758 SRR1572759 SRR1572760 SRR1572761 SRR1572762 SRR1572763 SRR1572764 SRR1572765 SRR1572766 SRR1572767 SRR1572768 SRR1572769 SRR1572770 SRR1572771 SRR1572772 SRR1572773 SRR1572774 SRR1572775 SRR1572776 SRR1572777 SRR1572778 SRR1572779 SRR1572780 SRR1572781 SRR1572782 SRR1572783 SRR1572784 SRR1572785 SRR1572786 SRR1572787 SRR1572788 SRR1572789 SRR1572790 SRR1572791 SRR1572792 SRR1572793 SRR1572794 SRR1572795 SRR1572796 SRR1572797 SRR1572798 SRR1572799 SRR1572800 SRR1572801 SRR1572802
GSE61328,GPL13112,SRR1573445 SRR1573446 SRR1573447 SRR1573448 SRR1573449 SRR1573450 SRR1573451 SRR1573452 SRR1573453 SRR1573454 SRR1573455 SRR1573456 SRR1573457 SRR1573458 SRR1573459 SRR1573460 SRR1573461 SRR1573462 SRR1573463 SRR1573464 SRR1573465
GSE61345,GPL13112,SRR1573585
GSE61347,GPL13112,SRR1573590 SRR1573591
GSE61959,GPL11002,SRR1594149 SRR1594150 SRR1594151 SRR1594152 SRR1594153
GSE61995,GPL17021,SRR1596085 SRR1596087 SRR1596088 SRR1596089 SRR1596090 SRR1596091 SRR1596092 SRR1596093 SRR1596094 SRR1745915 SRR1596096 SRR1596097 SRR1596098 SRR1596099 SRR1596100 SRR1744126 SRR1744127
GSE62038,GPL13112,SRR1596425 SRR1596426 SRR1596427 SRR1596428
GSE62170,GPL11002,SRR1607711
GSE62268,GPL17021,SRR1610578 SRR1610579
GSE62509,GPL18480,SRR1616706 SRR1616707 SRR1616708 SRR1616709 SRR1616710 SRR1616711 SRR1616712 SRR1616713 SRR1616714 SRR1616715 SRR1616716
GSE62573,GPL13112,SRR1618596 SRR1618597
GSE62579,GPL18480,SRR1618599 SRR1618600 SRR1618601 SRR1618602 SRR1618603 SRR1618604 SRR1618605 SRR1618606 SRR1618607 SRR1618608 SRR1618609 SRR1618610 SRR1618611 SRR1618612 SRR1618613
GSE62824,GPL15103,SRR1634580 SRR1634581
GSE62979,GPL13112,SRR1640138 SRR1640139 SRR1640140
GSE63404,GPL13112,SRR1655089 SRR1655090
GSE63466,GPL13112,SRR1657413 SRR1657414 SRR1657415 SRR1657416 SRR1657417
GSE63467,GPL13112,SRR1657418 SRR1657419
GSE63674,GPL17021,SRR1664257 SRR1664258 SRR1664259
GSE63843,GPL13112,SRR1693246
GSE64147,GPL9185,SRR1709272 SRR1709273
GSE64296,GPL18480,SRR1721730 SRR1721731 SRR1721732
GSE62843,GPL13112,SRR1726402 SRR1726403 SRR1726404 SRR1726405 SRR1726406 SRR1726407 SRR1726408 SRR1726409 SRR1726410 SRR1726411 SRR1726412 SRR1726413 SRR1726414 SRR1726415 SRR1726416 SRR1726417 SRR1726418 SRR1726419 SRR1726420 SRR1726421 SRR1726422 SRR1726423 SRR1726424 SRR1726425 SRR1726429 SRR1726430 SRR1726431 SRR1726432 SRR1726433 SRR1726434 SRR1726435 SRR1726436 SRR1726437 SRR1726438 SRR1726439 SRR1726440 SRR1726441 SRR1726442 SRR1726443 SRR1726444 SRR1726445 SRR1726446 SRR1726447 SRR1726448 SRR1726449 SRR1726450 SRR1726451 SRR1726452
GSE64561,GPL13112,SRR1736416 SRR1736417 SRR1736418 SRR1736419 SRR1736420 SRR1736421 SRR1736422 SRR1736423 SRR1736424 SRR1736425 SRR1736426 SRR1736427 SRR1736428 SRR1736429
GSE64706,GPL17021,SRR1743381 SRR1743382 SRR1743383 SRR1743384 SRR1743385 SRR1743386
GSE64936,GPL13112,SRR1755062 SRR1755063 SRR1755064
GSE65118,GPL13112,SRR1767404 SRR1767405
GSE65357,GPL13112,SRR1776670 SRR1776671 SRR1776672 SRR1776673 SRR1776674 SRR1776675 SRR1776676 SRR1776677
GSE65731,GPL9185,SRR1793116 SRR1793117
GSE65733,GPL9185,SRR1793126 SRR1793127 SRR1793128
GSE65734,GPL9185,SRR1793129 SRR1793130 SRR1793131 SRR1793132
GSE65769,GPL13112,SRR1794085 SRR1794086 SRR1794087 SRR1794088 SRR1794089 SRR1794090 SRR1794091 SRR1794092 SRR1794093 SRR1794094 SRR1794095 SRR1794096 SRR1794097 SRR1794098 SRR1794099 SRR1794100 SRR1794101 SRR1794102 SRR1794103 SRR1794104 SRR1794105 SRR1794106 SRR1794107 SRR1794108 SRR1794109 SRR1794110 SRR1794111 SRR1794112 SRR1794113 SRR1794114 SRR1794115 SRR1794116 SRR1794117 SRR1794118 SRR1794119 SRR1794120 SRR1794121 SRR1794122 SRR1794123 SRR1794124 SRR1794125 SRR1794126 SRR1794127 SRR1794128 SRR1794129 SRR1794130 SRR1794131 SRR1794132 SRR1794133 SRR1794134 SRR1794135 SRR1794136 SRR1794137 SRR1794138 SRR1794139 SRR1794140 SRR1794141 SRR1794142 SRR1794143 SRR1794144 SRR1794145 SRR1794146 SRR1794147 SRR1794148 SRR1794149 SRR1794150 SRR1794151 SRR1794152 SRR1794153 SRR1794154 SRR1794155 SRR1794156 SRR1794157 SRR1794158 SRR1794159 SRR1794160 SRR1794161 SRR1794162 SRR1794163 SRR1794164 SRR1794165 SRR1794166 SRR1794167 SRR1794168 SRR1794169 SRR1794170 SRR1794171 SRR1794172 SRR1794173 SRR1794174 SRR1794175 SRR1794176 SRR1794177 SRR1794178 SRR1794179 SRR1794180 SRR1794181 SRR1794182 SRR1794183 SRR1794184 SRR1794185 SRR1794186 SRR1794187 SRR1794188 SRR1794189 SRR1794190 SRR1794191 SRR1794192 SRR1794193 SRR1794194 SRR1794195 SRR1794196 SRR1794197 SRR1794198 SRR1794199 SRR1794200 SRR1794201 SRR1794202 SRR1794203 SRR1794204 SRR1794205 SRR1794206 SRR1794207 SRR1794208 SRR1794209 SRR1794210 SRR1794211 SRR1794212 SRR1794213 SRR1794214 SRR1794215 SRR1794216 SRR1794217 SRR1794218 SRR1794219 SRR1794220 SRR1794221 SRR1794222 SRR1794223 SRR1794224 SRR1794225 SRR1794226 SRR1794227 SRR1794228 SRR1794229 SRR1794230 SRR1794231 SRR1794232 SRR1794233 SRR1794234 SRR1794235 SRR1794236 SRR1794237 SRR1794238 SRR1794239 SRR1794240 SRR1794241 SRR1794242 SRR1794243 SRR1794244 SRR1794245 SRR1794246 SRR1794247 SRR1794248 SRR1794249 SRR1794250 SRR1794251 SRR1794252
GSE65771,GPL13112,SRR1794447 SRR1794448 SRR1794449 SRR1794450 SRR1794451 SRR1794452 SRR1794453 SRR1794454 SRR1794455 SRR1794456 SRR1794457 SRR1794458 SRR1794459 SRR1794460 SRR1794461 SRR1794462 SRR1794463 SRR1794464 SRR1794465 SRR1794466 SRR1794467 SRR1794468 SRR1794469 SRR1794470 SRR1794471 SRR1794472 SRR1794473 SRR1794474 SRR1794475 SRR1794476 SRR1794477 SRR1794478 SRR1794479 SRR1794480 SRR1794481 SRR1794482 SRR1794483 SRR1794484 SRR1794485 SRR1794486 SRR1794487 SRR1794488 SRR1794489 SRR1794490 SRR1794491 SRR1794492 SRR1794493 SRR1794494 SRR1794495 SRR1794496 SRR1794497 SRR1794498 SRR1794499 SRR1794500 SRR1794501 SRR1794502 SRR1794503 SRR1794504 SRR1794505 SRR1794506 SRR1794507 SRR1794508 SRR1794509 SRR1794510 SRR1794511 SRR1794512 SRR1794513 SRR1794514 SRR1794515 SRR1794516 SRR1794517 SRR1794518 SRR1794519 SRR1794520 SRR1794521 SRR1794522 SRR1794523 SRR1794524 SRR1794525 SRR1794526 SRR1794527 SRR1794528 SRR1794529 SRR1794530 SRR1794531 SRR1794532 SRR1794533 SRR1794534 SRR1794535 SRR1794536 SRR1794537 SRR1794538 SRR1794539 SRR1794540 SRR1794541 SRR1794542 SRR1794543 SRR1794544 SRR1794545 SRR1794546 SRR1794547 SRR1794548 SRR1794549 SRR1794550 SRR1794551 SRR1794552 SRR1794553 SRR1794554 SRR1794555 SRR1794556 SRR1794557 SRR1794558 SRR1794559 SRR1794560 SRR1794561 SRR1794562 SRR1794563 SRR1794564 SRR1794565 SRR1794566 SRR1794567 SRR1794568 SRR1794569 SRR1794570 SRR1794571 SRR1794572 SRR1794573 SRR1794574 SRR1794575 SRR1794576 SRR1794577 SRR1794578 SRR1794579 SRR1794580 SRR1794581 SRR1794582 SRR1794583 SRR1794584 SRR1794585 SRR1794586 SRR1794587 SRR1794588 SRR1794589 SRR1794590 SRR1794591 SRR1794592 SRR1794593 SRR1794594 SRR1794595 SRR1794596 SRR1794597 SRR1794598 SRR1794599 SRR1794600 SRR1794601 SRR1794602 SRR1794603 SRR1794604 SRR1794605 SRR1794606 SRR1794607 SRR1794608 SRR1794609 SRR1794610 SRR1794611 SRR1794612 SRR1794613
GSE65773,GPL13112,SRR1794797 SRR1794798 SRR1794799 SRR1794800 SRR1794801 SRR1794802 SRR1794803 SRR1794804 SRR1794805 SRR1794806 SRR1794807 SRR1794808 SRR1794809 SRR1794810 SRR1794811 SRR1794812 SRR1794813 SRR1794814 SRR1794815 SRR1794816 SRR1794817 SRR1794818 SRR1794819 SRR1794820 SRR1794821 SRR1794822 SRR1794823 SRR1794824 SRR1794825 SRR1794826 SRR1794827 SRR1794828 SRR1794829 SRR1794830 SRR1794831 SRR1794832 SRR1794833 SRR1794834 SRR1794835 SRR1794836 SRR1794837 SRR1794838 SRR1794839 SRR1794840 SRR1794841 SRR1794842 SRR1794843 SRR1794844 SRR1794845 SRR1794846 SRR1794847 SRR1794848 SRR1794849 SRR1794850 SRR1794851 SRR1794852 SRR1794853 SRR1794854 SRR1794855 SRR1794856 SRR1794857 SRR1794858 SRR1794859 SRR1794860 SRR1794861 SRR1794862 SRR1794863 SRR1794864 SRR1794865 SRR1794866 SRR1794867 SRR1794868 SRR1794869 SRR1794870 SRR1794871 SRR1794872 SRR1794873 SRR1794874 SRR1794875 SRR1794876 SRR1794877 SRR1794878 SRR1794879 SRR1794880 SRR1794881 SRR1794882 SRR1794883 SRR1794884 SRR1794885 SRR1794886 SRR1794887 SRR1794888 SRR1794889 SRR1794890 SRR1794891 SRR1794892 SRR1794893 SRR1794894 SRR1794895 SRR1794896 SRR1794897 SRR1794898 SRR1794899 SRR1794900 SRR1794901 SRR1794902 SRR1794903 SRR1794904 SRR1794905 SRR1794906 SRR1794907 SRR1794908 SRR1794909 SRR1794910 SRR1794911 SRR1794912 SRR1794913 SRR1794914 SRR1794915 SRR1794916 SRR1794917 SRR1794918 SRR1794919 SRR1794920 SRR1794921 SRR1794922 SRR1794923 SRR1794924 SRR1794925 SRR1794926 SRR1794927 SRR1794928 SRR1794929 SRR1794930 SRR1794931 SRR1794932 SRR1794933 SRR1794934 SRR1794935 SRR1794936 SRR1794937 SRR1794938 SRR1794939 SRR1794940 SRR1794941 SRR1794942 SRR1794943 SRR1794944 SRR1794945 SRR1794946 SRR1794947 SRR1794948 SRR1794949 SRR1794950 SRR1794951 SRR1794952 SRR1794953 SRR1794954 SRR1794955 SRR1794956 SRR1794957 SRR1794958 SRR1794959 SRR1794960 SRR1794961 SRR1794962 SRR1794963 SRR1794964 SRR1794965 SRR1794966 SRR1794967 SRR1794968 SRR1794969 SRR1794970 SRR1794971 SRR1794972 SRR1794973 SRR1794974 SRR1794975 SRR1794976 SRR1794977 SRR1794978 SRR1794979 SRR1794980 SRR1794981 SRR1794982 SRR1794983 SRR1794984 SRR1794985 SRR1794986 SRR1794987 SRR1794988 SRR1794989 SRR1794990 SRR1794991 SRR1794992 SRR1794993 SRR1794994 SRR1794995 SRR1794996 SRR1794997 SRR1794998 SRR1794999 SRR1795000 SRR1795001 SRR1795002 SRR1795003 SRR1795004
GSE65987,GPL13112,SRR1806538 SRR1806539
GSE66000,GPL13112,SRR1810222 SRR1810223
GSE66001,GPL13112,SRR1810224 SRR1810225 SRR1810226 SRR1810227
GSE66008,GPL13112,SRR1810242 SRR1810243 SRR1810244 SRR1810245 SRR1810246 SRR1810247 SRR1810248 SRR1810249 SRR1810250 SRR1810251 SRR1810252 SRR1810253
GSE66066,GPL13112,SRR1810765 SRR1810766
GSE66092,GPL13112,SRR1810993 SRR1810994 SRR1810995 SRR1810996
GSE66092,GPL16417,SRR1811005 SRR3067957 SRR3067958 SRR3067959
