GSE_ID,GPL_ID,SRR_ID
GSE57872,GPL16791,SRR1294492 SRR1294493 SRR1294494 SRR1294495 SRR1294496 SRR1294497 SRR1294498 SRR1294499 SRR1294500 SRR1294501 SRR1294502 SRR1294503 SRR1294504 SRR1294505 SRR1294506 SRR1294507 SRR1294508 SRR1294509 SRR1294510 SRR1294511 SRR1294512 SRR1294513 SRR1294514 SRR1294515 SRR1294516 SRR1294517 SRR1294518 SRR1294519 SRR1294520 SRR1294521 SRR1294522 SRR1294523 SRR1294524 SRR1294525 SRR1294526 SRR1294527 SRR1294528 SRR1294529 SRR1294530 SRR1294531 SRR1294532 SRR1294533 SRR1294534 SRR1294535 SRR1294536 SRR1294537 SRR1294538 SRR1294539 SRR1294540 SRR1294541 SRR1294542 SRR1294543 SRR1294544 SRR1294545 SRR1294546 SRR1294547 SRR1294548 SRR1294549 SRR1294550 SRR1294551 SRR1294552 SRR1294553 SRR1294554 SRR1294555 SRR1294556 SRR1294557 SRR1294558 SRR1294559 SRR1294560 SRR1294561 SRR1294562 SRR1294563 SRR1294564 SRR1294565 SRR1294566 SRR1294567 SRR1294568 SRR1294569 SRR1294570 SRR1294571 SRR1294572 SRR1294573 SRR1294574 SRR1294575 SRR1294576 SRR1294577 SRR1294578 SRR1294579 SRR1294580 SRR1294581 SRR1294582 SRR1294583 SRR1294584 SRR1294585 SRR1294586 SRR1294587 SRR1294588 SRR1294589 SRR1294590 SRR1294591 SRR1294592 SRR1294593 SRR1294594 SRR1294595 SRR1294596 SRR1294597 SRR1294598 SRR1294599 SRR1294600 SRR1294601 SRR1294602 SRR1294603 SRR1294604 SRR1294605 SRR1294606 SRR1294607 SRR1294608 SRR1294609 SRR1294610 SRR1294611 SRR1294612 SRR1294613 SRR1294614 SRR1294615 SRR1294616 SRR1294617 SRR1294618 SRR1294619 SRR1294620 SRR1294621 SRR1294622 SRR1294623 SRR1294624 SRR1294625 SRR1294626 SRR1294627 SRR1294628 SRR1294629 SRR1294630 SRR1294631 SRR1294632 SRR1294633 SRR1294634 SRR1294635 SRR1294636 SRR1294637 SRR1294638 SRR1294639 SRR1294640 SRR1294641 SRR1294642 SRR1294643 SRR1294644 SRR1294645 SRR1294646 SRR1294647 SRR1294648 SRR1294649 SRR1294650 SRR1294651 SRR1294652 SRR1294653 SRR1294654 SRR1294655 SRR1294656 SRR1294657 SRR1294658 SRR1294659 SRR1294660 SRR1294661 SRR1294662 SRR1294663 SRR1294664 SRR1294665 SRR1294666 SRR1294667 SRR1294668 SRR1294669 SRR1294670 SRR1294671 SRR1294672 SRR1294673 SRR1294674 SRR1294675 SRR1294676 SRR1294677 SRR1294678 SRR1294679 SRR1294680 SRR1294681 SRR1294682 SRR1294683 SRR1294684 SRR1294685 SRR1294686 SRR1294687 SRR1294688 SRR1294689 SRR1294690 SRR1294691 SRR1294692 SRR1294693 SRR1294694 SRR1294695 SRR1294696 SRR1294697 SRR1294698 SRR1294699 SRR1294700 SRR1294701 SRR1294702 SRR1294703 SRR1294704 SRR1294705 SRR1294706 SRR1294707 SRR1294708 SRR1294709 SRR1294710 SRR1294711 SRR1294712 SRR1294713 SRR1294714 SRR1294715 SRR1294716 SRR1294717 SRR1294718 SRR1294719 SRR1294720 SRR1294721 SRR1294722 SRR1294723 SRR1294724 SRR1294725 SRR1294726 SRR1294727 SRR1294728 SRR1294729 SRR1294730 SRR1294731 SRR1294732 SRR1294733 SRR1294734 SRR1294735 SRR1294736 SRR1294737 SRR1294738 SRR1294739 SRR1294740 SRR1294741 SRR1294742 SRR1294743 SRR1294744 SRR1294745 SRR1294746 SRR1294747 SRR1294748 SRR1294749 SRR1294750 SRR1294751 SRR1294752 SRR1294753 SRR1294754 SRR1294755 SRR1294756 SRR1294757 SRR1294758 SRR1294759 SRR1294760 SRR1294761 SRR1294762 SRR1294763 SRR1294764 SRR1294765 SRR1294766 SRR1294767 SRR1294768 SRR1294769 SRR1294770 SRR1294771 SRR1294772 SRR1294773 SRR1294774 SRR1294775 SRR1294776 SRR1294777 SRR1294778 SRR1294779 SRR1294780 SRR1294781 SRR1294782 SRR1294783 SRR1294784 SRR1294785 SRR1294786 SRR1294787 SRR1294788 SRR1294789 SRR1294790 SRR1294791 SRR1294792 SRR1294793 SRR1294794 SRR1294795 SRR1294796 SRR1294797 SRR1294798 SRR1294799 SRR1294800 SRR1294801 SRR1294802 SRR1294803 SRR1294804 SRR1294805 SRR1294806 SRR1294807 SRR1294809 SRR1294810 SRR1294811 SRR1294812 SRR1294813 SRR1294814 SRR1294815 SRR1294816 SRR1294817 SRR1294818 SRR1294819 SRR1294820 SRR1294821 SRR1294822 SRR1294823 SRR1294824 SRR1294825 SRR1294826 SRR1294827 SRR1294828 SRR1294829 SRR1294830 SRR1294831 SRR1294832 SRR1294833 SRR1294834 SRR1294835 SRR1294836 SRR1294837 SRR1294838 SRR1294839 SRR1294840 SRR1294841 SRR1294842 SRR1294843 SRR1294844 SRR1294845 SRR1294846 SRR1294847 SRR1294848 SRR1294849 SRR1294850 SRR1294851 SRR1294852 SRR1294853 SRR1294854 SRR1294855 SRR1294856 SRR1294857 SRR1294858 SRR1294859 SRR1294860 SRR1294861 SRR1294862 SRR1294863 SRR1294864 SRR1294865 SRR1294866 SRR1294867 SRR1294868 SRR1294869 SRR1294870 SRR1294871 SRR1294872 SRR1294873 SRR1294874 SRR1294875 SRR1294876 SRR1294877 SRR1294878 SRR1294879 SRR1294880 SRR1294881 SRR1294882 SRR1294883 SRR1294884 SRR1294885 SRR1294886 SRR1294887 SRR1294888 SRR1294889 SRR1294890 SRR1294891 SRR1294892 SRR1294893 SRR1294894 SRR1294895 SRR1294896 SRR1294897 SRR1294898 SRR1294899 SRR1294900 SRR1294901 SRR1294902 SRR1294903 SRR1294904 SRR1294905 SRR1294906 SRR1294907 SRR1294908 SRR1294909 SRR1294910 SRR1294911 SRR1294912 SRR1294914 SRR1294915 SRR1294916 SRR1294917 SRR1294918 SRR1294919 SRR1294920 SRR1294921 SRR1294922 SRR1294923 SRR1294924 SRR1294925 SRR1294926 SRR1294927 SRR1294928 SRR1294929 SRR1294930 SRR1294931 SRR1294932 SRR1294933 SRR1294934 SRR1294935 SRR1294936 SRR1294937 SRR1294938 SRR1294939 SRR1294940 SRR1294941 SRR1294942 SRR1294943 SRR1294944 SRR1294945 SRR1294946 SRR1294947 SRR1294948 SRR1294949 SRR1294950 SRR1294951 SRR1294952 SRR1294953 SRR1294954 SRR1294955 SRR1294956 SRR1294957 SRR1294958 SRR1294959 SRR1294960 SRR1294961 SRR1294962 SRR1294963 SRR1294964 SRR1294965 SRR1294966 SRR1294967 SRR1294968 SRR1294969 SRR1294970 SRR1294971 SRR1294972 SRR1294973 SRR1294974 SRR1294975 SRR1294976 SRR1294977 SRR1294978 SRR1294979 SRR1294980 SRR1294981 SRR1294982 SRR1294983 SRR1294984 SRR1294985 SRR1294986 SRR1294987 SRR1294988 SRR1294989 SRR1294990 SRR1294991 SRR1294992 SRR1294993 SRR1294994 SRR1294995 SRR1294996 SRR1294997 SRR1294998 SRR1294999 SRR1295000 SRR1295001 SRR1295002 SRR1295003 SRR1295004 SRR1295005 SRR1295006 SRR1295007 SRR1295008 SRR1295009 SRR1295010 SRR1295011 SRR1295012 SRR1295013 SRR1295014 SRR1295015 SRR1295016 SRR1295017 SRR1295018 SRR1295019 SRR1295020 SRR1295021 SRR1295022 SRR1295023 SRR1295024 SRR1295025 SRR1295026 SRR1295027 SRR1295028 SRR1295029 SRR1295030 SRR1295031 SRR1295032 SRR1295033 SRR1295034 SRR1295035 SRR1295036 SRR1295037 SRR1295038 SRR1295039 SRR1295040 SRR1295041 SRR1295042 SRR1295043 SRR1295044 SRR1295045 SRR1295046 SRR1295047 SRR1295048 SRR1295049 SRR1295050 SRR1295051 SRR1295052 SRR1295053 SRR1295054 SRR1295055 SRR1295056 SRR1295057 SRR1295058 SRR1295059 SRR1295060 SRR1295061 SRR1295062 SRR1295063 SRR1295064 SRR1295065 SRR1295066 SRR1295067 SRR1295068 SRR1295069 SRR1295070 SRR1295072 SRR1295073 SRR1295074 SRR1295075 SRR1295076 SRR1295077 SRR1295078 SRR1295079 SRR1295081 SRR1295082 SRR1295084 SRR1295085 SRR1295086 SRR1295087 SRR1295088 SRR1295089 SRR1295090 SRR1295091 SRR1295092 SRR1295093 SRR1295094 SRR1295096 SRR1295097 SRR1295098 SRR1295099 SRR1295100 SRR1295101 SRR1295102 SRR1295103 SRR1295104 SRR1295106 SRR1295107 SRR1295108 SRR1295110 SRR1295111 SRR1295112 SRR1295113 SRR1295114 SRR1295115 SRR1295116 SRR1295117 SRR1295118 SRR1295120 SRR1295121 SRR1295122 SRR1295123 SRR1295124 SRR1295125 SRR1295126 SRR1295127 SRR1295128 SRR1295129 SRR1295130 SRR1295131 SRR1295132 SRR1295134 SRR1295135 SRR1295136 SRR1295137 SRR1295138 SRR1295139 SRR1295140 SRR1295141 SRR1295142 SRR1295144 SRR1295145 SRR1295147 SRR1295148 SRR1295149 SRR1295150 SRR1295151 SRR1295153 SRR1295154 SRR1295155 SRR1295156 SRR1295157 SRR1295158 SRR1295159 SRR1295160 SRR1295161 SRR1295162 SRR1295163 SRR1295164 SRR1295165 SRR1295166 SRR1295167 SRR1295168 SRR1295169 SRR1295170 SRR1295171 SRR1295172 SRR1295173 SRR1295174 SRR1295175 SRR1295176 SRR1295177 SRR1295178 SRR1295179 SRR1295180 SRR1295181 SRR1295182 SRR1295183 SRR1295184 SRR1295185 SRR1295186 SRR1295187 SRR1295188 SRR1295189 SRR1295190 SRR1295191 SRR1295192 SRR1295193 SRR1295194 SRR1295195 SRR1295196 SRR1295197 SRR1295198 SRR1295199 SRR1295200 SRR1295201 SRR1295202 SRR1295203 SRR1295204 SRR1295205 SRR1295206 SRR1295207 SRR1295208 SRR1295209 SRR1295210 SRR1295211 SRR1295212 SRR1295213 SRR1295214 SRR1295215 SRR1295216 SRR1295217 SRR1295218 SRR1295219 SRR1295220 SRR1295221 SRR1295222 SRR1295223 SRR1295224 SRR1295225 SRR1295226 SRR1295227 SRR1295228 SRR1295229 SRR1295230 SRR1295231 SRR1295232 SRR1295233 SRR1295234 SRR1295235 SRR1295236 SRR1295237 SRR1295238 SRR1295239 SRR1295240 SRR1295241 SRR1295242 SRR1295243 SRR1295244 SRR1295245 SRR1295246 SRR1295247 SRR1295248 SRR1295249 SRR1295250 SRR1295251 SRR1295252 SRR1295253 SRR1295254 SRR1295255 SRR1295256 SRR1295257 SRR1295258 SRR1295259 SRR1295260 SRR1295261 SRR1295262 SRR1295263 SRR1295264 SRR1295265 SRR1295266 SRR1295267 SRR1295268 SRR1295269 SRR1295270 SRR1295271 SRR1295272 SRR1295273 SRR1295274 SRR1295275 SRR1295276 SRR1295277 SRR1295278 SRR1295279 SRR1295280 SRR1295281 SRR1295282 SRR1295283 SRR1295284 SRR1295285 SRR1295286 SRR1295287 SRR1295288 SRR1295289 SRR1295290 SRR1295291 SRR1295292 SRR1295293 SRR1295294 SRR1295295 SRR1295296 SRR1295297 SRR1295298 SRR1295299 SRR1295300 SRR1295301 SRR1295302 SRR1295303 SRR1295304 SRR1295305 SRR1295306 SRR1295307 SRR1295308 SRR1295309 SRR1295310 SRR1295311 SRR1295312 SRR1295313 SRR1295314 SRR1295315 SRR1295316 SRR1295317 SRR1295318 SRR1295319 SRR1295320 SRR1295321 SRR1295322 SRR1295323 SRR1295324 SRR1295325 SRR1295326 SRR1295327 SRR1295328 SRR1295329 SRR1295330 SRR1295331 SRR1295332 SRR1295333 SRR1295334 SRR1295335 SRR1295336 SRR1295337 SRR1295338 SRR1295339 SRR1295340 SRR1295341 SRR1295342 SRR1295343 SRR1295344 SRR1295345 SRR1295346 SRR1295347 SRR1295348 SRR1295349 SRR1295350 SRR1295351 SRR1295352 SRR1295353 SRR1295354 SRR1295355 SRR1295356 SRR1295357 SRR1295358 SRR1295359 SRR1295360 SRR1295361 SRR1295362 SRR1295363 SRR1295364 SRR1295365 SRR1295366
GSE58450,GPL11154,SRR1390688
GSE58464,GPL17303,SRR1409743 SRR1409744 SRR1409745 SRR1409746 SRR1409747
GSE58834,GPL11154,SRR1462294
GSE38274,GPL11154,SRR501063 SRR501064 SRR501065 SRR501066 SRR501067 SRR501068 SRR1505216 SRR1505217 SRR1505218
GSE59565,GPL11154,SRR1519900 SRR1519901 SRR1519902 SRR1519903 SRR1519904 SRR1519905 SRR1519906 SRR1519907 SRR1519908 SRR1519909 SRR1519910 SRR1519911 SRR1519912 SRR1519913 SRR1519914 SRR1519915 SRR1519916 SRR1519917 SRR1519918 SRR1519919 SRR1519920 SRR1519921 SRR1519922 SRR1519923
GSE60196,GPL16791,SRR1538866 SRR1538867 SRR1538868 SRR1538869
GSE60292,GPL17301,SRR1542714 SRR1542715 SRR1542716 SRR1542717 SRR1542718 SRR1542719
GSE60529,GPL11154,SRR1554238
GSE61123,GPL11154,SRR1566437
GSE61770,GPL11154,SRR1586016
GSE61856,GPL11154,SRR1592244 SRR1592245 SRR1592246 SRR1592247 SRR1592248 SRR1592249
GSE61979,GPL15520,SRR1596032 SRR1596033 SRR1596034
GSE62187,GPL15520,SRR1608485 SRR1608486 SRR1608487 SRR1608488
GSE64297,GPL10999,SRR1723253
GSE64644,GPL16791,SRR1739300
GSE64744,GPL18573,SRR1747965
GSE65923,GPL11154,SRR1853804 SRR1853805 SRR1853806 SRR1853807 SRR1853808 SRR1853809
GSE67115,GPL11154,SRR1921009
GSE68085,GPL10999,SRR1982469 SRR1982470 SRR1982471 SRR1982472 SRR1982473 SRR1982474 SRR1982475 SRR1982476 SRR1982477 SRR1982479 SRR1982480 SRR1982481 SRR1982482 SRR1982483 SRR1982484 SRR1982485 SRR1982486 SRR1982487 SRR1982488 SRR1982489 SRR1982490 SRR1982492 SRR1982493 SRR1982494 SRR1982495 SRR1982496 SRR1982497 SRR1982498 SRR1982499 SRR1982500 SRR1982501 SRR1982502 SRR1982503 SRR1982504 SRR1982505 SRR1982506 SRR1982507 SRR1982508 SRR1982509 SRR1982510 SRR1982511 SRR1982512 SRR1982513 SRR1982514 SRR1982515 SRR1982516 SRR1982517 SRR1982518 SRR1982519 SRR1982520 SRR1982521 SRR1982522 SRR1982523 SRR1982524 SRR1982525 SRR1982526 SRR1982527 SRR1982528 SRR1982529 SRR1982530 SRR1982531 SRR1982532 SRR1982533 SRR1982534 SRR1982535 SRR1982536 SRR1982537 SRR1982538 SRR1982539 SRR1982540 SRR1982541 SRR1982542 SRR1982543 SRR1982544 SRR1982545 SRR1982546 SRR1982547 SRR1982548 SRR1982549 SRR1982550 SRR1982551 SRR1982552 SRR1982553 SRR1982554 SRR1982555 SRR1982556 SRR1982557 SRR1982558 SRR1982559 SRR1982560 SRR1982561 SRR1982562 SRR1982563 SRR1982564 SRR1982565 SRR1982566 SRR1982567 SRR1982568 SRR1982569 SRR1982570 SRR1982571 SRR1982572 SRR1982573 SRR1982574 SRR1982575 SRR1982576 SRR1982577 SRR1982578 SRR1982579 SRR1982580 SRR1982581 SRR1982582
GSE68244,GPL11154,SRR1995152
GSE68253,GPL11154,SRR1995349
GSE68353,GPL17301,SRR2000625 SRR2000626 SRR2000627 SRR2000628 SRR2000629 SRR2000630 SRR2000631 SRR2000632
GSE68596,GPL16791,SRR2011184
GSE69192,GPL11154,SRR2038798
GSE69837,GPL15520,SRR2061931 SRR2061932 SRR2061933 SRR2061934 SRR2061935 SRR2061936 SRR2061937 SRR2061938 SRR2061939 SRR2061940 SRR2061941 SRR2061942 SRR2061943 SRR2061944 SRR2061945 SRR2061946 SRR2061947 SRR2061948 SRR2061949 SRR2061950 SRR2061951 SRR2061952 SRR2061953 SRR2061954 SRR2061955 SRR2061956 SRR2061957 SRR2061958
GSE70580,GPL11154,SRR2088075 SRR2088076 SRR2088077 SRR2088078 SRR2088079 SRR2088080 SRR2088081 SRR2088082 SRR2088083 SRR2088084 SRR2088085 SRR2088086 SRR2088087 SRR2088088 SRR2088089 SRR2088090 SRR2088091 SRR2088092 SRR2088093 SRR2088094 SRR2088095 SRR2088096 SRR2088097 SRR2088098 SRR2088099 SRR2088100 SRR2088101 SRR2088102 SRR2088103 SRR2088104 SRR2088105 SRR2088106 SRR2088107 SRR2088108 SRR2088109 SRR2088110 SRR2088111 SRR2088112 SRR2088113 SRR2088114 SRR2088115 SRR2088116 SRR2088117 SRR2088118 SRR2088119 SRR2088120 SRR2088121 SRR2088122 SRR2088123 SRR2088124 SRR2088125 SRR2088126 SRR2088127 SRR2088128 SRR2088129 SRR2088130 SRR2088131 SRR2088132 SRR2088133 SRR2088134 SRR2088135 SRR2088136 SRR2088137 SRR2088138 SRR2088139 SRR2088140 SRR2088141 SRR2088142 SRR2088143 SRR2088144 SRR2088145 SRR2088146 SRR2088147 SRR2088148 SRR2088149 SRR2088150 SRR2088151 SRR2088152 SRR2088153 SRR2088154 SRR2088155 SRR2088156 SRR2088157 SRR2088158 SRR2088159 SRR2088160 SRR2088161 SRR2088162 SRR2088163 SRR2088164 SRR2088165 SRR2088166 SRR2088167 SRR2088168 SRR2088169 SRR2088170 SRR2088171 SRR2088172 SRR2088173 SRR2088174 SRR2088175 SRR2088176 SRR2088177 SRR2088178 SRR2088179 SRR2088180 SRR2088181 SRR2088182 SRR2088183 SRR2088184 SRR2088185 SRR2088186 SRR2088187 SRR2088188 SRR2088189 SRR2088190 SRR2088191 SRR2088192 SRR2088193 SRR2088194 SRR2088195 SRR2088196 SRR2088197 SRR2088198 SRR2088199 SRR2088200 SRR2088201 SRR2088202 SRR2088203 SRR2088204 SRR2088205 SRR2088206 SRR2088207 SRR2088208 SRR2088209 SRR2088210 SRR2088211 SRR2088212 SRR2088213 SRR2088214 SRR2088215 SRR2088216 SRR2088217 SRR2088218 SRR2088219 SRR2088220 SRR2088221 SRR2088222 SRR2088223 SRR2088224 SRR2088225 SRR2088226 SRR2088227 SRR2088228 SRR2088229 SRR2088230 SRR2088231 SRR2088232 SRR2088233 SRR2088234 SRR2088235 SRR2088236 SRR2088237 SRR2088238 SRR2088239 SRR2088240 SRR2088241 SRR2088242 SRR2088243 SRR2088244 SRR2088245 SRR2088246 SRR2088247 SRR2088248 SRR2088249 SRR2088250 SRR2088251 SRR2088252 SRR2088253 SRR2088254 SRR2088255 SRR2088256 SRR2088257 SRR2088258 SRR2088259 SRR2088260 SRR2088261 SRR2088262 SRR2088263 SRR2088264 SRR2088265 SRR2088266 SRR2088267 SRR2088268 SRR2088269 SRR2088270 SRR2088271 SRR2088272 SRR2088273 SRR2088274 SRR2088275 SRR2088276 SRR2088277 SRR2088278 SRR2088279 SRR2088280 SRR2088281 SRR2088282 SRR2088283 SRR2088284 SRR2088285 SRR2088286 SRR2088287 SRR2088288 SRR2088289 SRR2088290 SRR2088291 SRR2088292 SRR2088293 SRR2088294 SRR2088295 SRR2088296 SRR2088297 SRR2088298 SRR2088299 SRR2088300 SRR2088301 SRR2088302 SRR2088303 SRR2088304 SRR2088305 SRR2088306 SRR2088307 SRR2088308 SRR2088309 SRR2088310 SRR2088311 SRR2088312 SRR2088313 SRR2088314 SRR2088315 SRR2088316 SRR2088317 SRR2088318 SRR2088319 SRR2088320 SRR2088321 SRR2088322 SRR2088323 SRR2088324 SRR2088325 SRR2088326 SRR2088327 SRR2088328 SRR2088329 SRR2088330 SRR2088331 SRR2088332 SRR2088333 SRR2088334 SRR2088335 SRR2088336 SRR2088337 SRR2088338 SRR2088339 SRR2088340 SRR2088341 SRR2088342 SRR2088343 SRR2088344 SRR2088345 SRR2088346 SRR2088347 SRR2088348 SRR2088349 SRR2088350 SRR2088351 SRR2088352 SRR2088353 SRR2088354 SRR2088355 SRR2088356 SRR2088357 SRR2088358 SRR2088359 SRR2088360 SRR2088361 SRR2088362 SRR2088363 SRR2088364 SRR2088365 SRR2088366 SRR2088367 SRR2088368 SRR2088369 SRR2088370 SRR2088371 SRR2088372 SRR2088373 SRR2088374 SRR2088375 SRR2088376 SRR2088377 SRR2088378 SRR2088379 SRR2088380 SRR2088381 SRR2088382 SRR2088383 SRR2088384 SRR2088385 SRR2088386 SRR2088387 SRR2088388 SRR2088389 SRR2088390 SRR2088391 SRR2088392 SRR2088393 SRR2088394 SRR2088395 SRR2088396 SRR2088397 SRR2088398 SRR2088399 SRR2088400 SRR2088401 SRR2088402 SRR2088403 SRR2088404 SRR2088405 SRR2088406 SRR2088407 SRR2088408 SRR2088409 SRR2088410 SRR2088411 SRR2088412 SRR2088413 SRR2088414 SRR2088415 SRR2088416 SRR2088417 SRR2088418 SRR2088419 SRR2088420 SRR2088421 SRR2088422 SRR2088423 SRR2088424 SRR2088425 SRR2088426 SRR2088427 SRR2088428 SRR2088429 SRR2088430 SRR2088431 SRR2088432 SRR2088433 SRR2088434 SRR2088435 SRR2088436 SRR2088437 SRR2088438 SRR2088439 SRR2088440 SRR2088441 SRR2088442 SRR2088443 SRR2088444 SRR2088445 SRR2088446 SRR2088447 SRR2088448 SRR2088449 SRR2088450 SRR2088451 SRR2088452 SRR2088453 SRR2088454 SRR2088455 SRR2088456 SRR2088457 SRR2088458 SRR2088459 SRR2088460 SRR2088461 SRR2088462 SRR2088463 SRR2088464 SRR2088465 SRR2088466 SRR2088467 SRR2088468 SRR2088469 SRR2088470 SRR2088471 SRR2088472 SRR2088473 SRR2088474 SRR2088475 SRR2088476 SRR2088477 SRR2088478 SRR2088479 SRR2088480 SRR2088481 SRR2088482 SRR2088483 SRR2088484 SRR2088485 SRR2088486 SRR2088487 SRR2088488 SRR2088489 SRR2088490 SRR2088491 SRR2088492 SRR2088493 SRR2088494 SRR2088495 SRR2088496 SRR2088497 SRR2088498 SRR2088499 SRR2088500 SRR2088501 SRR2088502 SRR2088503 SRR2088504 SRR2088505 SRR2088506 SRR2088507 SRR2088508 SRR2088509 SRR2088510 SRR2088511 SRR2088512 SRR2088513 SRR2088514 SRR2088515 SRR2088516 SRR2088517 SRR2088518 SRR2088519 SRR2088520 SRR2088521 SRR2088522 SRR2088523 SRR2088524 SRR2088525 SRR2088526 SRR2088527 SRR2088528 SRR2088529 SRR2088530 SRR2088531 SRR2088532 SRR2088533 SRR2088534 SRR2088535 SRR2088536 SRR2088537 SRR2088538 SRR2088539 SRR2088540 SRR2088541 SRR2088542 SRR2088543 SRR2088544 SRR2088545 SRR2088546 SRR2088547 SRR2088548 SRR2088549 SRR2088550 SRR2088551 SRR2088552 SRR2088553 SRR2088554 SRR2088555 SRR2088556 SRR2088557 SRR2088558 SRR2088559 SRR2088560 SRR2088561 SRR2088562 SRR2088563 SRR2088564 SRR2088565 SRR2088566 SRR2088567 SRR2088568 SRR2088569 SRR2088570 SRR2088571 SRR2088572 SRR2088573 SRR2088574 SRR2088575 SRR2088576 SRR2088577 SRR2088578 SRR2088579 SRR2088580 SRR2088581 SRR2088582 SRR2088583 SRR2088584 SRR2088585 SRR2088586 SRR2088587 SRR2088588 SRR2088589 SRR2088590 SRR2088591 SRR2088592 SRR2088593 SRR2088594 SRR2088595 SRR2088596 SRR2088597 SRR2088598 SRR2088599 SRR2088600 SRR2088601 SRR2088602 SRR2088603 SRR2088604 SRR2088605 SRR2088606 SRR2088607 SRR2088608 SRR2088609 SRR2088610 SRR2088611 SRR2088612 SRR2088613 SRR2088614 SRR2088615 SRR2088616 SRR2088617 SRR2088618 SRR2088619 SRR2088620 SRR2088621 SRR2088622 SRR2088623 SRR2088624 SRR2088625 SRR2088626 SRR2088627 SRR2088628 SRR2088629 SRR2088630 SRR2088631 SRR2088632 SRR2088633 SRR2088634 SRR2088635 SRR2088636 SRR2088637 SRR2088638 SRR2088639 SRR2088640 SRR2088641 SRR2088642 SRR2088643 SRR2088644 SRR2088645 SRR2088646 SRR2088647 SRR2088648 SRR2088649 SRR2088650 SRR2088651 SRR2088652 SRR2088653 SRR2088654 SRR2088655 SRR2088656 SRR2088657 SRR2088658 SRR2088659 SRR2088660 SRR2088661 SRR2088662 SRR2088663 SRR2088664 SRR2088665 SRR2088666 SRR2088667 SRR2088668 SRR2088669 SRR2088670 SRR2088671 SRR2088672 SRR2088673 SRR2088674 SRR2088675 SRR2088676 SRR2088677 SRR2088678 SRR2088679 SRR2088680 SRR2088681 SRR2088682 SRR2088683 SRR2088684 SRR2088685 SRR2088686 SRR2088687 SRR2088688 SRR2088689 SRR2088690 SRR2088691 SRR2088692 SRR2088693 SRR2088694 SRR2088695 SRR2088696 SRR2088697 SRR2088698 SRR2088699 SRR2088700 SRR2088701 SRR2088702 SRR2088703 SRR2088704 SRR2088705 SRR2088706 SRR2088707 SRR2088708 SRR2088709 SRR2088710 SRR2088711 SRR2088712 SRR2088713 SRR2088714 SRR2088715 SRR2088716 SRR2088717 SRR2088718 SRR2088719 SRR2088720 SRR2088721 SRR2088722
GSE71191,GPL11154,SRR2121907 SRR2121908 SRR2121909
GSE71279,GPL11154,SRR2125483 SRR2125484 SRR2125485 SRR2125486
GSE71536,GPL15520,SRR2134474 SRR2134475 SRR2134476 SRR2134477 SRR2134478 SRR2134479 SRR2134480 SRR2134481 SRR2134482 SRR2134483 SRR2134484 SRR2134485 SRR2134486 SRR2134487 SRR2134488 SRR2134489 SRR2134492 SRR2134493 SRR2134494 SRR2134495 SRR2134496 SRR2134497 SRR2134498 SRR2134499 SRR2134500 SRR2134501 SRR2134502 SRR2134503 SRR2134504 SRR2134505 SRR2134506 SRR2134507 SRR2134508 SRR2134509 SRR2134510 SRR2134511 SRR2134512 SRR2134513 SRR2134514 SRR2134515 SRR2134516 SRR2134517 SRR2134518 SRR2134519 SRR2134520 SRR2134521 SRR2134522 SRR2134523 SRR2134524 SRR2134525 SRR2134526 SRR2134527 SRR2134528 SRR2134529 SRR2134530 SRR2134531 SRR2134532 SRR2134533 SRR2134534 SRR2134535 SRR2134536 SRR2134537 SRR2134538 SRR2134539 SRR2134540 SRR2134541 SRR2134542 SRR2134543 SRR2134544 SRR2134545 SRR2134546 SRR2134547 SRR2134548 SRR2134549 SRR2134550 SRR2134551 SRR2134552 SRR2134553 SRR2134554 SRR2134555 SRR2134556 SRR2134557 SRR2134558 SRR2134559 SRR2134560 SRR2134561 SRR2134562 SRR2134563 SRR2134564 SRR2134565 SRR2134566 SRR2134567 SRR2134568 SRR2134569 SRR2134570 SRR2134571 SRR2134572 SRR2134573 SRR2134574 SRR2134575 SRR2134576 SRR2134577 SRR2134578 SRR2134579 SRR2134580 SRR2134581 SRR2134582 SRR2134583 SRR2134584 SRR2134585 SRR2134586 SRR2134587 SRR2134588 SRR2134589 SRR2134590 SRR2134591 SRR2134592 SRR2134593 SRR2134594 SRR2134595 SRR2134596 SRR2134598 SRR2134599 SRR2134600 SRR2134601 SRR2134602 SRR2134603 SRR2134604 SRR2134605 SRR2134607 SRR2134608 SRR2134609 SRR2134610 SRR2134611 SRR2134612 SRR2134613 SRR2134614 SRR2134615 SRR2134616 SRR2134617 SRR2134618 SRR2134619 SRR2134620 SRR2134621 SRR2134622 SRR2134623 SRR2134624 SRR2134625 SRR2134626 SRR2134627
GSE72721,GPL11154,SRR2243070 SRR2243071 SRR2243072 SRR2243073
GSE73065,GPL15456,SRR2414092
GSE73136,GPL11154,SRR2433794
GSE73625,GPL11154,SRR2541546 SRR2541547 SRR2541548 SRR2541549 SRR2541550 SRR2541551 SRR2541552 SRR2541553
GSE73866,GPL11154,SRR2588709
GSE74070,GPL11154,SRR2723895 SRR2723898
